#Describes point to primitive assignation
#pointId,primitiveId,orientationId
0,0,-1
1,0,-1
2,0,-1
3,0,-1
4,0,-1
5,0,-1
6,0,-1
7,0,-1
8,0,-1
9,0,-1
10,0,-1
11,0,-1
12,0,-1
13,0,-1
14,0,-1
15,0,-1
16,0,-1
17,0,-1
18,0,-1
19,0,-1
20,0,-1
21,0,-1
22,0,-1
23,0,-1
24,0,-1
25,0,-1
26,0,-1
27,0,-1
28,0,-1
29,0,-1
30,0,-1
31,0,-1
32,0,-1
33,0,-1
34,0,-1
35,0,-1
36,0,-1
37,0,-1
38,0,-1
39,0,-1
40,0,-1
41,0,-1
42,0,-1
43,0,-1
44,0,-1
45,0,-1
46,0,-1
47,0,-1
48,0,-1
49,0,-1
50,0,-1
51,0,-1
52,0,-1
53,0,-1
54,0,-1
55,0,-1
56,0,-1
57,0,-1
58,0,-1
59,0,-1
60,0,-1
61,0,-1
62,0,-1
63,0,-1
64,0,-1
65,0,-1
66,0,-1
67,0,-1
68,0,-1
69,0,-1
70,0,-1
71,0,-1
72,0,-1
73,0,-1
74,0,-1
75,0,-1
76,0,-1
77,0,-1
78,0,-1
79,0,-1
80,0,-1
81,0,-1
82,0,-1
83,0,-1
84,0,-1
85,1,-1
86,1,-1
87,1,-1
88,1,-1
89,1,-1
90,1,-1
91,1,-1
92,1,-1
93,1,-1
94,1,-1
95,1,-1
96,1,-1
97,1,-1
98,1,-1
99,1,-1
100,2,-1
101,2,-1
102,2,-1
103,2,-1
104,2,-1
105,2,-1
106,2,-1
107,2,-1
108,2,-1
109,2,-1
110,2,-1
111,2,-1
112,2,-1
113,2,-1
114,2,-1
115,2,-1
116,2,-1
117,2,-1
118,2,-1
119,2,-1
120,2,-1
121,2,-1
122,2,-1
123,2,-1
124,2,-1
125,2,-1
126,2,-1
127,2,-1
128,2,-1
129,2,-1
130,2,-1
131,2,-1
132,2,-1
133,2,-1
134,2,-1
135,2,-1
136,2,-1
137,2,-1
138,2,-1
139,2,-1
140,2,-1
141,2,-1
142,2,-1
143,2,-1
144,2,-1
145,2,-1
146,2,-1
147,2,-1
148,2,-1
149,2,-1
150,2,-1
151,2,-1
152,2,-1
153,2,-1
154,2,-1
155,2,-1
156,2,-1
157,2,-1
158,2,-1
159,2,-1
160,2,-1
161,2,-1
162,2,-1
163,2,-1
164,2,-1
165,2,-1
166,2,-1
167,2,-1
168,2,-1
169,2,-1
170,2,-1
171,2,-1
172,2,-1
173,2,-1
174,2,-1
175,2,-1
176,2,-1
177,2,-1
178,2,-1
179,2,-1
180,2,-1
181,4,-1
182,4,-1
183,4,-1
184,4,-1
185,4,-1
186,4,-1
187,4,-1
188,4,-1
189,4,-1
190,4,-1
191,4,-1
192,4,-1
193,4,-1
194,4,-1
195,4,-1
196,4,-1
197,4,-1
198,4,-1
199,4,-1
200,4,-1
201,4,-1
202,4,-1
203,4,-1
204,4,-1
205,4,-1
206,4,-1
207,4,-1
208,4,-1
209,4,-1
210,4,-1
211,4,-1
212,4,-1
213,4,-1
214,4,-1
215,4,-1
216,4,-1
217,4,-1
218,4,-1
219,4,-1
220,4,-1
221,4,-1
222,4,-1
223,4,-1
224,4,-1
225,4,-1
226,4,-1
227,4,-1
228,4,-1
229,4,-1
230,4,-1
231,4,-1
232,4,-1
233,4,-1
234,4,-1
235,4,-1
236,6,-1
237,6,-1
238,6,-1
239,6,-1
240,6,-1
241,6,-1
242,6,-1
243,6,-1
244,6,-1
245,6,-1
246,6,-1
247,6,-1
248,6,-1
249,6,-1
250,6,-1
251,6,-1
252,6,-1
253,6,-1
254,6,-1
255,6,-1
256,6,-1
257,6,-1
258,6,-1
259,6,-1
260,6,-1
261,6,-1
262,6,-1
263,6,-1
264,6,-1
265,6,-1
266,6,-1
267,6,-1
268,6,-1
269,6,-1
270,6,-1
271,6,-1
272,6,-1
273,6,-1
274,6,-1
275,6,-1
276,6,-1
277,6,-1
278,6,-1
279,6,-1
280,6,-1
281,6,-1
282,6,-1
283,6,-1
284,6,-1
285,6,-1
286,6,-1
287,6,-1
288,6,-1
289,6,-1
290,6,-1
291,8,-1
292,8,-1
293,8,-1
294,8,-1
295,8,-1
296,8,-1
297,8,-1
298,8,-1
299,8,-1
300,8,-1
301,8,-1
302,8,-1
303,8,-1
304,8,-1
305,8,-1
306,8,-1
307,8,-1
308,8,-1
309,8,-1
310,8,-1
311,8,-1
312,8,-1
313,8,-1
314,9,-1
315,9,-1
316,9,-1
317,9,-1
318,9,-1
319,9,-1
320,9,-1
321,9,-1
322,9,-1
323,9,-1
324,9,-1
325,9,-1
326,9,-1
327,9,-1
328,9,-1
329,9,-1
330,9,-1
331,10,-1
332,10,-1
333,10,-1
334,10,-1
335,10,-1
336,10,-1
337,10,-1
338,10,-1
339,10,-1
340,10,-1
341,10,-1
342,10,-1
343,10,-1
344,10,-1
345,10,-1
346,10,-1
347,10,-1
348,10,-1
349,10,-1
350,10,-1
351,10,-1
352,10,-1
353,10,-1
354,10,-1
